#time	up	down	total
1664	0	0	82
1665	0	0	82
1666	0	0	82
1667	0	1	81
1668	0	0	81
1669	0	0	81
1670	0	0	81
1671	0	0	81
1672	0	0	81
1673	0	0	81
1674	0	0	81
1675	0	0	81
1676	0	0	81
1677	0	0	81
1678	0	0	81
1679	0	0	81
1680	0	0	81
1681	0	0	81
1682	0	0	81
1683	0	0	81
1684	0	0	81
1685	0	0	81
1686	0	0	81
1687	0	0	81
1688	0	0	81
1689	0	0	81
1690	0	0	81
1691	0	0	81
1692	0	0	81
1693	0	0	81
1694	0	0	81
1695	0	0	81
1696	0	0	81
1697	0	0	81
1698	0	1	80
1699	0	2	78
1700	0	0	78
1701	0	0	78
1702	0	0	78
1703	0	0	78
1704	0	0	78
1705	0	0	78
1706	0	1	77
1707	0	0	77
1708	0	1	76
1709	0	0	76
1710	0	0	76
1711	0	0	76
1712	0	0	76
1713	0	0	76
1714	0	0	76
1715	0	0	76
1716	0	0	76
1717	0	0	76
1718	2	1	77
1719	0	0	77
1720	0	0	77
1721	0	0	77
1722	0	2	75
1723	0	0	75
1724	0	1	74
1725	0	1	73
1726	0	1	72
1727	0	0	72
1728	0	2	70
1729	0	0	70
1730	0	0	70
1731	0	0	70
1732	0	0	70
1733	0	1	69
1734	0	1	68
1735	0	0	68
1736	0	0	68
1737	0	0	68
1738	0	0	68
1739	0	0	68
1740	0	1	67
1741	0	0	67
1742	0	1	66
1743	0	0	66
1744	0	0	66
1745	0	0	66
1746	0	0	66
1747	0	0	66
1748	0	0	66
1749	0	1	65
1750	0	2	63
1751	0	0	63
1752	0	0	63
1753	0	0	63
1754	0	0	63
1755	0	0	63
1756	0	0	63
1757	0	0	63
1758	0	0	63
1759	0	0	63
1760	0	0	63
1761	0	0	63
1762	0	0	63
1763	0	0	63
1764	0	0	63
1765	0	0	63
1766	0	0	63
1767	0	0	63
1768	0	0	63
1769	0	0	63
1770	0	0	63
1771	0	0	63
1772	0	0	63
1773	0	0	63
1774	0	0	63
1775	0	0	63
1776	0	0	63
1777	0	0	63
1778	0	0	63
1779	0	0	63
1780	0	0	63
1781	0	0	63
1782	0	0	63
1783	0	1	62
1784	0	1	61
1785	0	0	61
1786	0	0	61
1787	0	2	59
1788	0	1	58
1789	0	0	58
1790	0	1	57
1791	0	0	57
1792	0	0	57
1793	0	1	56
1794	0	0	56
1795	0	0	56
1796	0	0	56
1797	0	0	56
1798	0	0	56
1799	0	0	56
1800	0	0	56
1801	0	0	56
1802	0	0	56
1803	0	0	56
1804	0	0	56
1805	0	0	56
1806	0	0	56
1807	0	1	55
1808	0	1	54
1809	0	1	53
1810	0	0	53
1811	0	1	52
1812	1	0	53
1813	0	0	53
1814	0	1	52
1815	0	1	51
1816	0	0	51
1817	0	0	51
1818	0	0	51
1819	0	0	51
1820	0	0	51
1821	0	1	50
1822	0	0	50
1823	0	1	49
1824	0	2	47
1825	0	0	47
1826	0	0	47
1827	0	1	46
1828	0	0	46
1829	0	0	46
1830	0	0	46
1831	0	0	46
1832	0	0	46
1833	0	0	46
1834	0	0	46
1835	0	0	46
1836	0	0	46
1837	0	0	46
1838	0	0	46
1839	0	0	46
1840	0	0	46
1841	0	0	46
1842	0	0	46
1843	0	1	45
1844	0	0	45
1845	0	0	45
1846	0	0	45
1847	0	0	45
1848	0	0	45
1849	0	0	45
1850	0	0	45
1851	0	0	45
1852	0	0	45
1853	0	0	45
1854	0	0	45
1855	0	0	45
1856	0	0	45
1857	0	1	44
1858	0	0	44
1859	0	0	44
1860	0	0	44
1861	0	0	44
1862	0	0	44
1863	0	0	44
1864	0	0	44
1865	0	0	44
1866	0	0	44
1867	0	0	44
1868	0	0	44
1869	0	1	43
1870	0	1	42
1871	0	0	42
1872	0	1	41
1873	0	1	40
1874	0	1	39
1875	0	0	39
1876	0	0	39
1877	0	0	39
1878	0	0	39
1879	0	0	39
1880	0	0	39
1881	0	0	39
1882	0	0	39
1883	0	0	39
1884	0	0	39
1885	0	0	39
1886	0	0	39
1887	0	0	39
1888	0	0	39
1889	0	0	39
1890	0	0	39
1891	0	0	39
1892	0	0	39
1893	0	0	39
1894	0	0	39
1895	0	0	39
1896	0	0	39
1897	0	0	39
1898	1	0	40
1899	0	1	39
1900	0	0	39
1901	0	0	39
1902	0	0	39
1903	0	0	39
1904	0	0	39
1905	0	0	39
1906	0	0	39
1907	0	0	39
1908	0	0	39
1909	0	0	39
1910	0	0	39
1911	0	0	39
1912	0	0	39
1913	0	0	39
1914	0	0	39
1915	0	0	39
1916	0	1	38
1917	0	1	37
1918	0	0	37
1919	0	0	37
1920	0	0	37
1921	0	0	37
1922	0	0	37
1923	0	0	37
1924	0	0	37
1925	0	0	37
1926	0	0	37
1927	0	0	37
1928	0	0	37
1929	0	0	37
1930	0	0	37
1931	0	0	37
1932	0	0	37
1933	0	0	37
1934	0	0	37
1935	0	0	37
1936	0	0	37
1937	0	0	37
1938	0	0	37
1939	0	0	37
1940	0	0	37
1941	0	0	37
1942	0	0	37
1943	0	0	37
1944	0	0	37
1945	0	0	37
1946	0	0	37
1947	0	0	37
1948	0	0	37
1949	0	0	37
1950	0	0	37
1951	0	0	37
1952	0	0	37
1953	0	0	37
1954	0	0	37
1955	0	0	37
1956	0	0	37
1957	0	0	37
1958	0	0	37
1959	0	0	37
1960	0	0	37
1961	0	0	37
1962	0	0	37
1963	0	0	37
1964	0	0	37
1965	0	0	37
1966	0	0	37
1967	0	0	37
1968	0	0	37
1969	0	0	37
1970	0	0	37
1971	0	0	37
1972	0	0	37
1973	0	0	37
1974	0	0	37
1975	0	0	37
1976	0	0	37
1977	0	0	37
1978	0	0	37
1979	0	0	37
1980	0	0	37
1981	0	0	37
1982	0	0	37
1983	0	0	37
1984	0	0	37
1985	0	0	37
1986	0	0	37
1987	0	0	37
1988	0	0	37
1989	0	0	37
1990	0	0	37
1991	0	0	37
1992	0	1	36
1993	0	0	36
1994	0	0	36
1995	0	0	36
1996	0	0	36
1997	0	0	36
1998	0	0	36
1999	0	0	36
2000	0	0	36
2001	0	0	36
2002	0	0	36
2003	0	0	36
2004	0	0	36
2005	0	0	36
2006	0	0	36
2007	0	0	36
2008	0	0	36
2009	0	0	36
2010	0	0	36
2011	0	0	36
2012	0	0	36
2013	0	0	36
2014	0	0	36
2015	0	0	36
2016	0	0	36
2017	0	1	35
2018	0	0	35
2019	0	0	35
2020	0	0	35
2021	0	0	35
2022	0	0	35
2023	0	0	35
2024	0	0	35
2025	0	0	35
2026	0	0	35
2027	0	0	35
2028	0	0	35
2029	0	0	35
2030	0	0	35
2031	0	0	35
2032	0	0	35
2033	0	0	35
2034	0	0	35
2035	0	1	34
2036	0	0	34
2037	0	0	34
2038	0	0	34
2039	0	0	34
2040	0	0	34
2041	0	0	34
2042	0	0	34
2043	0	0	34
2044	0	0	34
2045	0	0	34
2046	0	0	34
2047	0	0	34
2048	0	1	33
2049	0	0	33
2050	0	0	33
2051	0	0	33
2052	0	0	33
2053	0	0	33
2054	0	0	33
2055	0	0	33
2056	0	0	33
2057	0	0	33
2058	0	0	33
2059	0	0	33
2060	0	0	33
2061	0	0	33
2062	0	0	33
2063	0	0	33
2064	0	0	33
2065	0	0	33
2066	0	0	33
2067	0	0	33
2068	0	0	33
2069	0	0	33
2070	0	0	33
2071	0	0	33
2072	0	0	33
2073	0	0	33
2074	0	0	33
2075	1	0	34
2076	0	0	34
2077	0	0	34
2078	0	1	33
2079	0	0	33
2080	0	0	33
2081	0	0	33
2082	0	0	33
2083	0	0	33
2084	0	0	33
2085	0	0	33
2086	0	0	33
2087	0	0	33
2088	0	0	33
2089	0	0	33
2090	0	0	33
2091	0	0	33
2092	0	0	33
2093	0	0	33
2094	0	0	33
2095	0	0	33
2096	0	0	33
2097	0	0	33
2098	0	0	33
2099	0	0	33
2100	0	0	33
2101	0	0	33
2102	0	0	33
2103	8	0	41
2104	0	0	41
2105	0	0	41
2106	0	0	41
2107	0	0	41
2108	0	0	41
2109	0	0	41
2110	0	0	41
2111	0	0	41
2112	0	0	41
2113	0	0	41
2114	0	0	41
2115	0	0	41
2116	0	0	41
2117	0	0	41
2118	0	0	41
2119	0	1	40
2120	0	0	40
2121	0	0	40
2122	0	0	40
2123	0	0	40
2124	0	0	40
2125	0	0	40
2126	0	0	40
2127	2	0	42
2128	0	0	42
2129	0	0	42
2130	0	0	42
2131	0	0	42
2132	0	0	42
2133	0	0	42
2134	0	0	42
2135	0	0	42
2136	0	0	42
2137	0	0	42
2138	0	0	42
2139	0	0	42
2140	0	0	42
2141	14	0	56
2142	0	0	56
2143	0	0	56
2144	0	0	56
2145	8	0	64
2146	0	0	64
2147	0	0	64
2148	0	0	64
2149	0	0	64
2150	0	0	64
2151	0	0	64
2152	8	0	72
2153	0	0	72
2154	0	0	72
2155	0	0	72
2156	0	0	72
2157	0	0	72
2158	0	0	72
2159	0	0	72
2160	0	0	72
2161	0	0	72
2162	0	1	71
2163	0	0	71
2164	0	0	71
2165	0	0	71
2166	0	0	71
2167	0	0	71
2168	0	0	71
2169	0	0	71
2170	0	0	71
2171	0	0	71
2172	0	0	71
2173	0	0	71
2174	0	0	71
2175	0	0	71
2176	0	0	71
2177	0	0	71
2178	0	0	71
2179	16	0	87
2180	0	0	87
2181	0	0	87
2182	0	0	87
2183	0	0	87
2184	0	0	87
2185	0	0	87
2186	0	0	87
2187	0	0	87
2188	0	0	87
2189	0	0	87
2190	0	0	87
2191	0	0	87
2192	0	0	87
2193	0	0	87
2194	0	0	87
2195	0	0	87
2196	0	0	87
2197	0	0	87
2198	0	0	87
2199	0	0	87
2200	0	0	87
2201	0	0	87
2202	0	0	87
2203	0	0	87
2204	0	0	87
2205	0	0	87
2206	4	0	91
2207	0	0	91
2208	0	0	91
2209	0	0	91
2210	0	0	91
2211	0	0	91
2212	0	0	91
2213	0	0	91
2214	0	0	91
2215	0	0	91
2216	0	0	91
2217	0	0	91
2218	0	0	91
2219	0	0	91
2220	0	0	91
2221	1	0	92
2222	0	0	92
2223	1	0	93
2224	0	0	93
2225	0	0	93
2226	0	0	93
2227	1	0	94
2228	0	0	94
2229	0	0	94
2230	1	0	95
2231	0	0	95
2232	1	0	96
2233	0	0	96
2234	0	0	96
2235	1	0	97
2236	0	0	97
2237	1	0	98
2238	1	0	99
2239	1	0	100
2240	0	0	100
2241	0	0	100
2242	0	1	99
2243	1	0	100
2244	1	0	101
2245	0	0	101
2246	0	0	101
2247	0	0	101
2248	0	0	101
2249	0	0	101
2250	0	0	101
2251	0	0	101
2252	0	0	101
2253	0	0	101
2254	0	0	101
2255	0	0	101
2256	0	0	101
2257	0	0	101
2258	0	0	101
2259	0	0	101
2260	0	0	101
2261	0	0	101
2262	0	0	101
2263	0	0	101
2264	0	0	101
2265	0	0	101
2266	0	0	101
2267	0	0	101
2268	0	0	101
2269	0	0	101
2270	0	0	101
2271	0	0	101
2272	0	0	101
2273	0	0	101
2274	0	0	101
2275	0	0	101
2276	0	0	101
2277	0	0	101
2278	0	0	101
2279	0	0	101
2280	0	0	101
2281	0	0	101
2282	0	0	101
2283	0	0	101
2284	0	0	101
2285	0	0	101
2286	0	0	101
2287	0	0	101
2288	0	0	101
2289	0	0	101
2290	0	0	101
2291	0	0	101
2292	0	0	101
2293	0	0	101
2294	0	0	101
2295	0	0	101
2296	0	0	101
2297	0	0	101
2298	0	0	101
2299	0	0	101
2300	0	0	101
2301	1	0	102
2302	0	0	102
2303	0	0	102
2304	0	0	102
2305	0	0	102
2306	0	0	102
2307	0	1	101
2308	0	0	101
2309	0	0	101
2310	0	0	101
2311	0	0	101
2312	0	0	101
2313	0	0	101
2314	0	0	101
2315	0	0	101
2316	0	0	101
2317	0	0	101
2318	0	0	101
2319	0	0	101
2320	0	0	101
2321	0	0	101
2322	0	0	101
2323	0	0	101
2324	0	0	101
2325	0	0	101
2326	0	0	101
2327	0	0	101
2328	0	0	101
2329	0	0	101
2330	0	0	101
2331	0	0	101
2332	0	0	101
2333	0	0	101
2334	0	0	101
2335	0	0	101
2336	0	0	101
2337	0	0	101
2338	0	0	101
2339	0	0	101
2340	0	0	101
2341	0	0	101
2342	0	0	101
2343	0	0	101
2344	0	0	101
2345	0	0	101
2346	0	0	101
2347	0	0	101
2348	0	0	101
2349	0	0	101
2350	0	0	101
2351	0	0	101
2352	0	0	101
2353	0	0	101
2354	0	0	101
2355	0	0	101
2356	0	0	101
2357	0	0	101
2358	0	0	101
2359	0	0	101
2360	0	0	101
2361	0	0	101
2362	0	0	101
2363	0	0	101
2364	0	0	101
2365	0	0	101
2366	0	0	101
2367	0	0	101
2368	0	0	101
2369	0	0	101
2370	0	0	101
2371	0	0	101
2372	0	0	101
2373	0	0	101
2374	0	0	101
2375	0	0	101
2376	0	1	100
2377	0	0	100
2378	0	0	100
2379	0	0	100
2380	0	0	100
2381	0	1	99
2382	0	1	98
2383	0	0	98
2384	0	0	98
2385	0	0	98
2386	0	0	98
2387	0	0	98
2388	0	0	98
2389	0	0	98
2390	0	0	98
2391	0	0	98
2392	0	0	98
2393	0	0	98
2394	0	0	98
2395	0	0	98
2396	0	0	98
2397	0	0	98
2398	0	0	98
2399	0	0	98
2400	0	0	98
2401	0	0	98
2402	0	0	98
2403	0	0	98
2404	0	0	98
2405	0	0	98
2406	0	0	98
2407	0	0	98
2408	0	0	98
2409	0	0	98
2410	0	0	98
2411	0	0	98
2412	0	0	98
2413	0	1	97
2414	0	0	97
2415	0	0	97
2416	0	0	97
2417	0	1	96
2418	0	0	96
2419	0	0	96
2420	0	0	96
2421	0	0	96
2422	0	0	96
2423	0	0	96
2424	0	0	96
2425	0	0	96
2426	0	0	96
2427	0	0	96
2428	0	0	96
2429	0	0	96
2430	0	0	96
2431	0	0	96
2432	0	0	96
2433	0	0	96
2434	0	0	96
2435	0	0	96
2436	0	0	96
2437	0	0	96
2438	0	0	96
2439	0	0	96
2440	0	0	96
2441	0	0	96
2442	0	0	96
2443	0	0	96
2444	0	0	96
2445	0	0	96
2446	0	0	96
2447	0	0	96
2448	0	0	96
2449	0	0	96
2450	0	0	96
2451	0	0	96
2452	0	0	96
2453	0	0	96
2454	0	0	96
2455	0	0	96
2456	0	0	96
2457	0	0	96
2458	0	0	96
2459	0	0	96
2460	0	0	96
2461	0	0	96
2462	0	1	95
2463	0	0	95
2464	0	0	95
2465	0	0	95
2466	0	0	95
2467	0	0	95
2468	0	0	95
2469	0	0	95
2470	0	0	95
2471	0	0	95
2472	0	0	95
2473	0	0	95
2474	0	0	95
2475	0	0	95
2476	0	0	95
2477	1	0	96
2478	0	0	96
2479	0	0	96
2480	0	0	96
2481	0	0	96
2482	0	0	96
2483	0	0	96
2484	0	0	96
2485	0	0	96
2486	0	0	96
2487	0	0	96
2488	0	0	96
2489	0	0	96
2490	0	0	96
2491	0	1	95
2492	0	0	95
2493	0	0	95
2494	0	0	95
2495	0	1	94
2496	0	2	92
2497	0	1	91
2498	0	1	90
2499	0	3	87
2500	0	0	87
2501	0	1	86
2502	0	0	86
2503	0	0	86
2504	0	0	86
2505	0	0	86
2506	0	0	86
2507	0	1	85
2508	0	0	85
2509	0	0	85
2510	0	0	85
2511	0	1	84
2512	0	0	84
2513	0	0	84
2514	0	0	84
2515	0	0	84
2516	0	0	84
2517	0	2	82
2518	0	0	82
2519	0	0	82
2520	0	0	82
2521	0	0	82
2522	0	0	82
2523	0	0	82
2524	0	0	82
2525	0	0	82
2526	0	0	82
2527	0	0	82
2528	0	0	82
2529	0	0	82
2530	0	0	82
2531	0	0	82
2532	0	0	82
2533	0	0	82
2534	0	1	81
2535	0	0	81
2536	0	0	81
2537	0	0	81
2538	0	1	80
2539	0	0	80
2540	0	2	78
2541	0	0	78
2542	0	0	78
2543	0	1	77
2544	0	1	76
2545	0	1	75
2546	0	0	75
2547	0	2	73
2548	0	0	73
2549	0	1	72
2550	0	0	72
2551	0	1	71
2552	0	0	71
2553	0	0	71
2554	0	2	69
2555	0	0	69
2556	0	0	69
2557	0	0	69
2558	0	0	69
2559	0	0	69
2560	0	0	69
2561	0	0	69
2562	0	0	69
2563	0	0	69
2564	0	0	69
2565	0	0	69
2566	0	0	69
2567	0	0	69
2568	0	0	69
2569	0	0	69
2570	0	1	68
2571	0	0	68
2572	0	0	68
2573	0	0	68
2574	0	0	68
2575	0	1	67
2576	0	0	67
2577	0	0	67
2578	0	0	67
2579	0	0	67
2580	0	0	67
2581	0	0	67
2582	0	0	67
2583	0	0	67
2584	0	0	67
2585	0	0	67
2586	0	0	67
2587	0	0	67
2588	0	0	67
2589	0	0	67
2590	0	0	67
2591	0	0	67
2592	0	0	67
2593	0	0	67
2594	0	0	67
2595	0	0	67
2596	0	0	67
2597	0	0	67
2598	0	0	67
2599	0	0	67
2600	0	0	67
2601	0	0	67
2602	0	0	67
2603	0	0	67
2604	0	0	67
2605	0	0	67
2606	0	0	67
2607	0	0	67
2608	0	0	67
2609	0	0	67
2610	0	0	67
2611	0	0	67
2612	0	0	67
2613	0	1	66
2614	0	0	66
2615	0	0	66
2616	0	0	66
2617	0	0	66
2618	0	0	66
2619	0	0	66
2620	0	0	66
2621	0	0	66
2622	0	0	66
2623	0	0	66
2624	0	0	66
2625	0	0	66
2626	0	0	66
2627	0	0	66
2628	0	0	66
2629	0	0	66
2630	0	1	65
2631	0	0	65
2632	0	0	65
2633	0	0	65
2634	0	1	64
2635	0	1	63
2636	0	0	63
2637	0	0	63
2638	0	0	63
2639	0	0	63
2640	0	0	63
2641	9	0	72
2642	0	0	72
2643	0	0	72
2644	0	0	72
2645	0	0	72
2646	0	0	72
2647	0	0	72
2648	0	0	72
2649	0	0	72
2650	0	0	72
2651	0	0	72
2652	0	0	72
2653	0	0	72
2654	0	0	72
2655	0	0	72
2656	0	0	72
2657	0	0	72
2658	0	0	72
2659	0	0	72
2660	0	0	72
2661	0	0	72
2662	0	0	72
2663	0	0	72
2664	0	0	72
2665	0	0	72
2666	0	0	72
2667	0	0	72
2668	0	0	72
2669	0	0	72
2670	0	0	72
2671	0	0	72
2672	0	0	72
2673	0	0	72
2674	0	0	72
2675	0	0	72
2676	0	1	71
2677	0	1	70
2678	0	0	70
2679	0	1	69
2680	0	0	69
2681	0	0	69
2682	0	0	69
2683	0	0	69
2684	0	0	69
2685	0	0	69
2686	0	0	69
2687	0	0	69
2688	0	0	69
2689	0	0	69
2690	0	0	69
2691	0	0	69
2692	0	0	69
2693	0	0	69
2694	0	0	69
2695	0	0	69
2696	0	0	69
2697	0	0	69
2698	0	0	69
2699	0	0	69
2700	0	0	69
2701	0	0	69
2702	0	0	69
2703	0	0	69
2704	0	0	69
2705	0	0	69
2706	0	0	69
2707	0	1	68
2708	0	0	68
2709	0	0	68
2710	0	0	68
2711	0	0	68
2712	0	0	68
2713	0	0	68
2714	0	0	68
2715	0	0	68
2716	0	0	68
2717	0	0	68
2718	0	0	68
2719	0	0	68
2720	0	0	68
2721	0	0	68
2722	0	0	68
2723	0	0	68
2724	0	0	68
2725	0	0	68
2726	0	0	68
2727	1	0	69
2728	0	0	69
2729	0	0	69
2730	0	0	69
2731	0	0	69
2732	0	0	69
2733	0	0	69
2734	0	0	69
2735	0	0	69
2736	0	0	69
2737	0	1	68
2738	0	0	68
2739	0	0	68
2740	0	0	68
2741	0	0	68
2742	0	0	68
2743	0	0	68
2744	0	0	68
2745	0	0	68
2746	0	0	68
2747	0	0	68
2748	0	0	68
2749	0	0	68
2750	0	0	68
2751	0	0	68
2752	0	0	68
2753	0	0	68
2754	0	0	68
2755	0	2	66
2756	0	0	66
2757	0	0	66
2758	0	0	66
2759	0	0	66
2760	0	0	66
2761	0	0	66
2762	0	0	66
2763	0	1	65
2764	0	0	65
2765	0	0	65
2766	0	0	65
2767	0	0	65
2768	0	0	65
2769	0	0	65
2770	0	0	65
2771	0	0	65
2772	0	0	65
2773	0	0	65
2774	0	0	65
2775	0	0	65
2776	0	0	65
2777	0	0	65
2778	0	1	64
2779	0	0	64
2780	0	0	64
2781	0	0	64
2782	0	0	64
2783	0	0	64
2784	0	0	64
2785	0	0	64
2786	0	0	64
2787	0	0	64
2788	0	0	64
2789	0	1	63
2790	8	0	71
2791	0	0	71
2792	0	0	71
2793	0	0	71
2794	0	0	71
2795	0	0	71
2796	0	0	71
2797	0	0	71
2798	0	0	71
2799	0	0	71
2800	0	0	71
2801	0	0	71
2802	0	0	71
2803	0	0	71
2804	0	0	71
2805	0	0	71
2806	0	0	71
2807	0	1	70
2808	0	0	70
2809	0	0	70
2810	0	0	70
2811	0	1	69
2812	0	0	69
2813	0	0	69
2814	0	0	69
2815	0	0	69
2816	0	0	69
2817	0	0	69
2818	0	0	69
2819	0	0	69
2820	0	1	68
2821	0	0	68
2822	0	0	68
2823	0	0	68
2824	0	0	68
2825	0	0	68
2826	0	1	67
2827	0	2	65
2828	0	0	65
2829	0	0	65
2830	0	0	65
2831	0	0	65
2832	0	0	65
2833	0	0	65
2834	0	0	65
2835	0	0	65
2836	0	0	65
2837	0	1	64
2838	0	0	64
2839	0	0	64
2840	0	0	64
2841	0	0	64
2842	0	1	63
2843	0	0	63
2844	0	0	63
2845	0	0	63
2846	0	0	63
2847	0	0	63
2848	0	1	62
2849	0	1	61
2850	0	0	61
2851	0	0	61
2852	0	0	61
2853	8	0	69
2854	1	0	70
2855	0	0	70
2856	0	0	70
2857	0	0	70
2858	0	0	70
2859	0	1	69
2860	0	0	69
2861	0	0	69
2862	0	0	69
2863	0	0	69
2864	0	0	69
2865	0	1	68
2866	0	1	67
2867	0	0	67
2868	0	0	67
2869	0	0	67
2870	0	1	66
2871	0	0	66
2872	0	0	66
2873	0	0	66
2874	0	0	66
2875	0	0	66
2876	0	0	66
2877	0	0	66
2878	0	1	65
2879	0	0	65
2880	0	1	64
2881	0	0	64
2882	0	0	64
2883	0	1	63
2884	0	0	63
2885	0	0	63
2886	0	1	62
2887	0	0	62
2888	0	0	62
2889	0	0	62
2890	0	0	62
2891	0	0	62
2892	0	0	62
2893	0	0	62
2894	0	1	61
2895	0	0	61
2896	0	0	61
2897	0	0	61
2898	0	0	61
2899	0	0	61
2900	0	0	61
2901	0	0	61
2902	0	0	61
2903	0	1	60
2904	0	0	60
2905	0	1	59
2906	0	0	59
2907	0	0	59
2908	0	0	59
2909	0	0	59
2910	0	0	59
2911	0	0	59
2912	0	0	59
2913	0	0	59
2914	0	0	59
2915	0	1	58
2916	0	0	58
2917	0	0	58
2918	0	0	58
2919	0	0	58
2920	0	0	58
2921	0	0	58
2922	0	0	58
2923	0	0	58
2924	0	0	58
2925	0	0	58
2926	0	0	58
2927	0	0	58
2928	0	0	58
2929	0	0	58
2930	0	0	58
2931	0	0	58
2932	0	0	58
2933	0	0	58
2934	0	0	58
2935	0	0	58
2936	0	0	58
2937	0	0	58
2938	0	1	57
2939	0	0	57
2940	0	1	56
2941	0	1	55
2942	0	1	54
2943	0	0	54
2944	0	0	54
2945	0	0	54
2946	0	1	53
2947	0	0	53
2948	0	0	53
2949	0	0	53
2950	0	0	53
2951	0	0	53
2952	0	2	51
2953	0	0	51
2954	0	1	50
2955	0	0	50
2956	0	0	50
2957	0	1	49
2958	0	0	49
2959	0	0	49
2960	0	0	49
2961	0	0	49
2962	0	0	49
2963	0	0	49
2964	0	0	49
2965	0	0	49
2966	0	0	49
2967	0	0	49
2968	0	0	49
2969	0	1	48
2970	0	0	48
2971	0	0	48
2972	0	0	48
2973	0	0	48
2974	0	1	47
2975	0	0	47
2976	0	0	47
2977	0	0	47
2978	0	0	47
2979	0	0	47
2980	0	0	47
2981	0	0	47
2982	0	0	47
2983	0	1	46
2984	0	0	46
2985	0	0	46
2986	0	0	46
2987	0	0	46
2988	0	0	46
2989	0	0	46
2990	0	0	46
2991	0	0	46
2992	0	1	45
2993	0	0	45
2994	0	0	45
2995	0	0	45
2996	0	0	45
2997	0	0	45
2998	0	0	45
2999	0	0	45
3000	0	0	45
3001	0	1	44
3002	0	0	44
3003	0	0	44
3004	0	0	44
3005	0	0	44
3006	0	0	44
3007	0	0	44
3008	0	0	44
3009	0	0	44
3010	0	0	44
3011	0	1	43
3012	0	0	43
3013	0	0	43
3014	0	1	42
3015	0	0	42
3016	0	1	41
3017	0	1	40
3018	0	1	39
3019	0	1	38
3020	0	2	36
3021	0	0	36
3022	0	0	36
3023	0	0	36
3024	0	0	36
3025	0	0	36
3026	0	1	35
3027	0	0	35
3028	0	0	35
3029	0	0	35
3030	0	0	35
3031	0	0	35
3032	0	0	35
3033	0	0	35
3034	0	0	35
3035	0	0	35
3036	0	0	35
3037	0	0	35
3038	0	0	35
3039	0	0	35
3040	0	0	35
3041	0	0	35
3042	0	0	35
3043	0	0	35
3044	0	0	35
3045	0	0	35
3046	0	0	35
3047	0	0	35
3048	0	0	35
3049	0	0	35
3050	0	0	35
3051	0	0	35
3052	0	0	35
3053	0	0	35
3054	0	0	35
3055	0	0	35
3056	0	0	35
3057	0	0	35
3058	0	0	35
3059	0	0	35
3060	0	0	35
3061	0	0	35
3062	0	0	35
3063	0	0	35
3064	0	0	35
3065	0	0	35
3066	0	0	35
3067	0	1	34
3068	0	0	34
3069	0	0	34
3070	0	0	34
3071	0	0	34
3072	0	0	34
3073	0	1	33
3074	0	0	33
3075	0	0	33
3076	1	0	34
3077	0	0	34
3078	0	0	34
3079	0	0	34
3080	0	0	34
3081	0	0	34
3082	0	0	34
3083	0	0	34
3084	0	1	33
3085	0	1	32
3086	0	1	31
3087	0	3	28
3088	0	1	27
3089	0	0	27
3090	0	1	26
3091	0	0	26
3092	0	0	26
3093	0	0	26
3094	0	1	25
3095	0	0	25
3096	1	0	26
3097	0	0	26
3098	0	0	26
3099	0	0	26
3100	0	0	26
3101	0	0	26
3102	0	0	26
3103	0	0	26
3104	0	0	26
3105	0	0	26
3106	0	0	26
3107	0	0	26
3108	0	0	26
3109	0	0	26
3110	0	0	26
3111	0	0	26
3112	0	0	26
3113	0	0	26
3114	0	0	26
3115	0	0	26
3116	0	1	25
3117	0	0	25
3118	0	0	25
3119	0	0	25
3120	0	0	25
3121	0	0	25
3122	0	0	25
3123	0	0	25
3124	0	0	25
3125	0	0	25
3126	0	0	25
3127	0	0	25
3128	0	0	25
3129	0	0	25
3130	0	0	25
3131	0	0	25
3132	0	0	25
3133	0	0	25
3134	0	0	25
3135	0	1	24
3136	0	1	23
3137	0	0	23
3138	0	0	23
3139	0	0	23
3140	0	0	23
3141	0	2	21
3142	0	0	21
3143	0	0	21
3144	0	0	21
3145	0	1	20
3146	0	1	19
3147	0	0	19
3148	0	0	19
3149	0	0	19
3150	0	0	19
3151	0	0	19
3152	0	0	19
3153	0	0	19
3154	0	0	19
3155	0	1	18
3156	0	0	18
3157	0	0	18
3158	0	0	18
3159	0	0	18
3160	0	0	18
3161	0	0	18
3162	0	0	18
3163	0	0	18
3164	0	0	18
3165	0	0	18
3166	0	0	18
3167	0	0	18
3168	0	0	18
3169	0	0	18
3170	0	0	18
3171	0	0	18
3172	0	0	18
3173	0	0	18
3174	0	0	18
3175	0	0	18
3176	0	0	18
3177	0	0	18
3178	0	0	18
3179	0	0	18
3180	0	0	18
3181	0	0	18
3182	0	0	18
3183	0	0	18
3184	0	0	18
3185	0	0	18
3186	0	0	18
3187	0	0	18
3188	0	0	18
3189	0	0	18
3190	0	0	18
3191	0	0	18
3192	0	0	18
3193	0	0	18
3194	0	0	18
3195	0	0	18
3196	0	0	18
3197	0	0	18
3198	0	0	18
3199	0	0	18
3200	0	0	18
3201	0	0	18
3202	0	0	18
3203	0	0	18
3204	0	0	18
3205	0	0	18
3206	0	0	18
3207	0	0	18
3208	0	0	18
3209	0	0	18
3210	0	0	18
3211	0	0	18
3212	0	0	18
3213	0	0	18
3214	0	0	18
3215	0	0	18
3216	0	0	18
3217	0	0	18
